ID,Year_Birth,Dt_Customer,Education,Marital_Status,Kidhome,Teenhome,Income,Income_Status,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp6,SuccessCampaign,Complain,MntFishProducts,MntMeatProducts,MntFruits,MntSweetProducts,MntWines,MntGoldProds,TotAmountSpent,NumWebVisitsMonth,NumDealsPurchases,NumCatalogPurchases,NumStorePurchases,NumWebPurchases,TotNumPurchase,Recency
8475,1973.0,2014-03-01,PhD,Married,0,1,157243.0,Tier 1,0,0,0,0,0,0,0,0,1,1582,2,2,20,1,1608,0,15,22,0,0,37,98
4370,1966.0,2013-11-13,Graduation,Together,2,1,43482.0,Tier 2,0,0,0,0,0,0,0,0,6,32,1,3,18,28,88,6,3,0,4,2,7,83
10573,1953.0,2013-11-18,Graduation,Divorced,0,0,62551.0,Tier 1,0,0,1,0,0,0,1,0,134,98,16,21,125,27,421,3,1,7,4,6,12,27
3712,1959.0,2013-08-28,Graduation,Divorced,0,0,52332.0,Tier 2,0,0,0,1,0,0,1,0,7,33,5,0,212,2,259,4,1,2,6,3,9,63
6637,1988.0,2013-11-02,Graduation,Single,0,0,66951.0,Tier 1,0,0,0,0,0,0,0,0,173,305,162,76,277,124,1117,1,1,4,7,3,12,46
3152,1957.0,2014-02-25,Graduation,Together,1,1,26091.0,Tier 3,0,0,0,0,0,0,0,0,8,19,10,17,15,20,89,5,3,1,3,2,7,84
5610,1965.0,2014-04-21,Graduation,Together,1,1,33456.0,Tier 3,0,0,0,0,0,0,0,0,8,10,3,1,7,7,36,7,2,0,3,1,5,58
6460,1982.0,2013-07-13,Graduation,Married,1,0,28718.0,Tier 3,0,0,0,0,0,0,0,0,11,6,4,8,12,16,57,8,2,0,3,2,5,78
1349,1970.0,2014-04-21,Graduation,Married,2,0,50447.0,Tier 2,0,0,0,0,0,0,0,0,2,24,7,3,85,27,148,6,1,1,3,3,5,4
1880,1959.0,2014-01-30,PhD,Together,1,1,53537.0,Tier 2,0,0,0,0,0,0,0,0,0,6,0,0,81,6,93,5,2,1,3,2,6,17
641,1967.0,2014-04-04,Graduation,Single,0,1,52074.0,Tier 2,0,0,1,0,0,0,1,0,0,12,0,0,59,48,119,4,1,2,2,2,5,77
8717,1975.0,2012-09-12,PhD,Married,0,1,80427.0,Tier 1,0,0,0,0,0,0,0,0,69,449,71,71,1149,26,1835,5,1,8,8,11,17,56
10314,1948.0,2012-12-16,PhD,Married,0,0,83837.0,Tier 1,1,0,0,1,0,1,3,0,86,119,66,89,847,111,1318,4,1,10,5,9,16,79
10854,1970.0,2014-05-23,PhD,Married,1,1,38853.0,Tier 3,0,0,0,0,0,0,0,0,0,14,0,0,29,2,45,7,2,0,3,2,5,90
10492,1959.0,2014-06-24,Graduation,Together,2,1,38285.0,Tier 3,0,0,0,0,0,0,0,0,2,5,0,0,2,1,10,2,1,0,3,0,4,96
6935,1951.0,2013-12-01,2n Cycle,Married,0,0,78497.0,Tier 1,1,0,0,0,0,0,1,0,75,447,26,0,207,223,978,2,1,7,12,5,20,44
7698,1976.0,2014-05-11,PhD,Married,0,1,51650.0,Tier 2,0,0,0,0,0,0,0,0,2,22,3,5,152,7,191,5,1,1,4,4,6,81
3559,1988.0,2014-05-10,2n Cycle,Married,1,0,16248.0,Tier 3,0,0,0,0,0,0,0,0,3,10,11,12,12,9,57,6,3,1,3,2,7,77
10562,1946.0,2013-09-28,Master,Married,0,0,66835.0,Tier 1,0,0,0,0,0,0,0,0,34,195,26,17,620,141,1033,2,1,4,13,6,18,21
10796,1984.0,2014-01-22,Master,Married,1,0,30477.0,Tier 3,0,0,0,0,0,0,0,0,0,6,1,0,47,12,66,6,1,1,3,1,5,16
2563,1961.0,2014-06-15,Basic,Married,0,0,28249.0,Tier 3,0,0,0,0,0,0,0,0,2,7,9,14,1,10,43,6,1,0,3,2,4,80
3518,1983.0,2012-12-05,Graduation,Married,1,0,25271.0,Tier 3,0,0,0,0,0,0,0,0,10,18,1,4,10,7,50,9,1,1,2,1,4,45
5823,1970.0,2014-03-08,PhD,Single,0,1,32303.0,Tier 3,0,0,0,0,0,0,0,0,0,2,0,0,35,2,39,5,2,0,4,1,6,63
3934,1966.0,2013-08-02,Graduation,Married,0,1,61286.0,Tier 1,0,0,0,0,0,0,0,0,19,107,0,9,356,117,608,5,2,1,8,7,11,34
6982,1976.0,2013-03-19,Graduation,Married,0,0,74068.0,Tier 1,0,0,0,0,0,0,0,0,140,537,30,76,783,15,1581,2,1,10,9,4,20,14
6431,1964.0,2013-02-23,PhD,Married,1,1,45759.0,Tier 2,0,0,0,0,0,0,0,0,3,18,1,0,42,4,68,7,2,0,3,2,5,13
9733,1978.0,2012-09-09,Basic,Together,1,0,24882.0,Tier 3,0,0,1,0,0,0,1,0,29,10,4,0,1,36,80,6,1,1,2,1,4,52
5602,1989.0,2013-05-17,PhD,Together,0,0,66973.0,Tier 1,0,0,0,0,0,0,0,0,147,432,22,113,466,102,1282,3,1,7,12,8,20,98
7829,1968.8058035714287,2013-09-26,2n Cycle,Divorced,1,0,36640.0,Tier 3,0,0,0,0,0,0,0,1,7,8,6,4,15,25,65,5,1,1,2,2,4,99
1324,1988.0,2013-05-30,Graduation,Married,1,0,38872.0,Tier 3,0,0,0,0,0,0,0,0,3,21,3,19,23,22,91,8,2,0,3,3,5,93
326,1973.0,2013-02-18,Graduation,Married,1,1,51148.0,Tier 2,0,0,0,0,0,0,0,0,8,45,6,9,235,12,315,6,4,1,6,5,11,38
7224,1977.0,2013-12-29,Graduation,Married,1,1,31353.0,Tier 3,0,0,0,0,0,0,0,0,3,10,0,1,10,7,31,8,2,1,2,1,5,24
6999,1980.0,2014-05-13,Master,Married,0,0,69661.0,Tier 1,0,0,0,0,0,0,0,0,32,106,16,16,656,8,834,3,1,3,12,7,16,80
9938,1954.0,2013-09-19,Graduation,Married,0,0,80067.0,Tier 1,0,0,0,0,1,0,1,0,27,813,17,173,519,51,1600,2,1,6,6,4,13,82
6422,1954.0,2013-01-17,Graduation,Married,0,0,86718.0,Tier 1,0,0,0,0,0,0,0,0,50,482,189,33,344,172,1270,2,1,6,5,5,12,20
3182,1973.0,2014-03-31,PhD,Single,1,1,46854.0,Tier 2,0,0,1,0,0,1,2,0,7,79,1,1,96,79,263,8,6,1,3,5,10,81
7300,1952.0,2014-06-29,Graduation,Divorced,0,1,69142.0,Tier 1,0,0,0,1,0,0,1,0,6,34,4,4,448,39,535,5,3,1,7,8,11,50
10424,1968.0,2013-12-09,Graduation,Single,0,0,75922.0,Tier 1,0,0,0,0,0,0,0,0,224,553,138,23,265,92,1295,1,1,4,9,4,14,60
8727,1978.0,2013-10-14,Graduation,Divorced,0,1,63693.0,Tier 1,0,0,0,0,0,0,0,0,42,337,43,87,587,54,1150,6,3,6,9,11,18,63
2798,1977.0,2012-11-02,PhD,Together,0,0,102160.0,Tier 1,1,0,0,1,1,1,4,0,76,138,29,176,763,58,1240,4,0,9,10,7,19,54
1030,1965.0,2013-07-17,PhD,Single,1,1,40637.0,Tier 2,0,0,0,0,0,0,0,0,0,13,0,0,22,3,38,7,2,0,3,1,5,72
624,1984.0,2012-11-10,Master,Single,0,0,18890.0,Tier 3,0,0,1,0,0,1,2,0,7,1,4,2,6,15,35,6,1,1,2,0,4,5
5176,1988.0,2013-12-08,Graduation,Together,1,0,29604.0,Tier 3,0,0,1,0,0,0,1,0,7,13,6,6,7,14,53,9,1,0,3,1,4,88
5552,1963.0,2013-05-13,Master,Divorced,1,1,48721.0,Tier 2,0,0,0,0,0,0,0,0,47,113,18,13,81,21,293,6,6,2,5,4,13,50
868,1966.0,2014-06-08,Graduation,Married,0,1,44794.0,Tier 2,0,0,0,0,0,0,0,0,0,7,0,0,54,4,65,6,1,0,3,2,4,99
380,1954.0,2012-09-10,Graduation,Divorced,0,1,64497.0,Tier 1,0,0,1,0,0,1,2,0,42,320,48,32,1170,192,1804,8,5,4,9,11,18,17
2677,1956.0,2013-03-31,Graduation,Together,0,1,46097.0,Tier 2,0,0,0,0,0,0,0,0,65,68,24,4,72,8,241,4,5,1,6,3,12,11
6521,1954.0,2014-03-18,Graduation,Together,0,0,77972.0,Tier 1,0,0,0,0,0,0,0,0,33,319,22,102,613,12,1101,1,1,6,9,4,16,18
6927,1968.0,2012-10-05,PhD,Married,1,1,44377.0,Tier 2,0,0,0,0,0,0,0,0,0,30,0,0,224,10,264,8,8,1,5,5,14,70
2877,1974.0,2013-01-21,Master,Together,1,1,46014.0,Tier 2,0,0,0,0,0,0,0,0,19,59,0,9,410,44,541,7,10,1,8,7,19,21
0,1985.0,2013-05-04,Graduation,Married,0,0,70951.0,Tier 1,0,0,0,0,0,0,0,0,254,554,10,87,239,54,1198,1,1,4,9,3,14,66
1584,1977.0,2014-04-01,Graduation,Married,1,0,41443.0,Tier 2,0,0,0,0,0,0,0,0,25,171,7,19,171,89,482,8,6,1,5,8,12,79
7264,1978.0,2014-05-12,2n Cycle,Single,2,1,52195.0,Tier 2,0,0,0,0,0,0,0,0,0,4,0,0,12,1,17,8,1,0,2,1,3,2
6274,1948.0,2013-11-15,Master,Married,0,0,83790.0,Tier 1,0,0,0,1,1,0,2,0,42,417,16,48,1076,16,1615,3,1,10,6,8,17,81
1377,1954.0,2013-08-31,Master,Divorced,0,1,44551.0,Tier 2,0,0,0,0,0,0,0,0,0,33,4,0,182,66,285,7,2,1,5,4,8,24
454,1980.0,2012-11-14,Graduation,Together,1,0,69508.0,Tier 1,0,0,0,0,0,0,0,0,42,162,32,32,824,43,1135,6,2,4,11,11,17,48
1755,1988.0,2014-04-11,2n Cycle,Together,1,0,45204.0,Tier 2,0,0,0,0,0,0,0,0,29,25,11,1,30,18,114,3,1,1,4,1,6,93
2075,1969.0,2013-11-14,Graduation,Married,0,0,72460.0,Tier 1,0,0,0,0,0,0,0,0,80,540,10,30,377,10,1047,1,1,5,7,3,13,56
4785,1970.0,2014-04-14,PhD,Together,0,2,77622.0,Tier 1,0,0,0,0,0,0,0,0,19,154,7,0,520,14,714,3,2,3,11,6,16,3
9076,1980.0,2013-01-05,PhD,Married,1,0,30732.0,Tier 3,0,0,0,0,0,0,0,0,0,25,1,1,155,3,185,8,4,1,4,4,9,44
7079,1962.0,2012-09-08,Graduation,Divorced,0,1,63887.0,Tier 1,0,0,0,0,0,0,0,0,15,207,23,11,897,92,1245,6,5,6,12,9,23,38
4653,1978.0,2013-03-26,Graduation,Together,1,0,42011.0,Tier 2,0,0,0,0,0,0,0,0,2,16,0,1,131,39,189,8,4,1,4,3,9,46
7375,1976.0,2012-10-25,Graduation,Together,0,1,51369.0,Tier 2,0,0,0,0,0,0,0,0,0,79,7,11,297,182,576,8,2,2,4,8,8,84
709,1952.0,2012-12-09,Graduation,Divorced,0,1,51537.0,Tier 2,0,0,0,0,0,0,0,0,0,204,20,0,787,92,1103,8,3,2,11,2,16,27
460,1972.0,2012-08-08,PhD,Married,0,0,79930.0,Tier 1,0,0,0,0,0,0,0,0,67,740,86,51,792,17,1753,2,1,5,8,3,14,72
3726,1986.0,2014-02-16,PhD,Together,1,0,34320.0,Tier 3,0,0,0,0,0,0,0,0,3,9,1,0,4,0,17,8,1,0,2,1,3,66
6798,1966.0,2013-03-20,Graduation,Single,1,1,37070.0,Tier 3,0,0,0,0,0,1,1,0,4,137,7,15,231,39,433,7,9,1,8,5,18,30
5341,1962.0,2013-01-05,2n Cycle,Divorced,0,1,81975.0,Tier 1,0,0,0,0,1,0,1,0,180,184,76,138,983,27,1588,7,1,3,4,6,8,2
1606,1971.0,2013-05-15,Graduation,Together,1,0,38590.0,Tier 3,0,0,0,0,0,0,0,0,4,8,1,3,3,3,22,8,1,0,2,1,3,65
9617,1951.0,2014-04-16,Graduation,Single,0,0,15033.0,Tier 3,0,0,0,0,0,0,0,0,6,5,4,0,0,4,19,3,1,0,3,1,4,37
3233,1965.0,2013-03-23,PhD,Married,0,1,62745.0,Tier 1,0,0,0,0,0,0,0,0,28,464,21,10,562,32,1117,5,3,8,11,7,22,89
89,1975.0,2013-12-09,2n Cycle,Married,1,0,22212.0,Tier 3,0,0,0,0,0,0,0,0,6,20,9,8,5,21,69,6,2,0,4,2,6,49
2936,1982.0,2013-12-04,Master,Together,1,0,23661.0,Tier 3,0,0,0,0,0,0,0,0,0,4,0,0,18,1,23,7,1,0,3,1,4,46
9449,1958.0,2013-10-04,PhD,Single,0,1,79761.0,Tier 1,0,0,0,0,0,0,0,0,15,124,5,35,415,11,605,3,1,2,11,5,14,32
7297,1973.0,2013-12-26,Graduation,Single,1,0,7500.0,Tier 3,0,0,0,0,0,0,0,0,12,10,3,7,5,20,57,7,4,1,3,3,8,54
11004,1968.8058035714287,2014-05-17,2n Cycle,Single,0,1,60182.0,Tier 1,0,0,0,0,0,0,0,0,7,5,0,0,8,2,22,4,1,0,2,1,3,23
313,1968.0,2013-10-28,Graduation,Divorced,0,0,73455.0,Tier 1,0,0,0,1,0,0,1,0,186,757,61,163,901,20,2088,3,1,5,10,6,16,98
9940,1958.0,2012-12-23,Graduation,Together,0,1,64961.0,Tier 1,0,0,0,0,0,0,0,0,75,276,114,124,382,38,1009,3,2,4,4,6,10,97
10735,1971.0,2013-07-31,Graduation,Single,1,0,22804.0,Tier 3,0,0,0,0,0,0,0,0,2,7,1,1,14,1,26,9,1,0,2,2,3,75
9529,1990.0,2013-11-28,Graduation,Married,0,0,73687.0,Tier 1,1,0,0,0,0,1,2,0,218,503,153,13,559,181,1627,2,1,9,9,3,19,8
6439,1958.0,2012-08-17,Graduation,Married,0,1,61074.0,Tier 1,0,0,0,0,0,0,0,0,0,133,0,28,789,152,1102,7,7,5,8,11,20,37
7411,1964.0,2014-06-05,PhD,Married,1,1,31686.0,Tier 3,0,0,0,0,0,0,0,0,0,5,0,0,11,1,17,6,2,0,3,1,5,31
2176,1972.0,2013-05-20,Graduation,Married,1,0,80134.0,Tier 1,1,0,0,1,1,1,4,0,104,272,16,0,1218,80,1690,6,2,3,6,5,11,40
9265,1953.0,2013-01-09,Graduation,Married,0,1,75027.0,Tier 1,0,0,0,0,0,0,0,0,133,179,64,12,925,77,1390,5,2,4,6,9,12,74
8867,1988.0,2012-08-31,PhD,Married,0,0,67546.0,Tier 1,0,0,0,0,0,0,0,0,150,768,134,38,864,172,2126,3,1,10,5,4,16,90
8932,1969.0,2012-10-29,Master,Together,0,1,65176.0,Tier 1,0,0,0,0,0,0,0,0,220,183,28,70,960,70,1531,6,4,6,6,9,16,57
10236,1975.0,2013-09-16,Master,Single,1,0,31160.0,Tier 3,0,0,0,0,0,0,0,0,6,25,3,1,16,13,64,8,2,0,3,2,5,59
6340,1985.0,2013-10-27,Graduation,Single,1,0,29938.0,Tier 3,0,0,0,0,0,0,0,0,0,7,3,2,3,11,26,6,2,0,3,1,5,52
10089,1974.0,2013-04-05,Graduation,Divorced,0,0,102692.0,Tier 1,1,1,0,1,1,1,5,0,32,444,148,172,168,148,1112,2,1,9,13,6,23,5
2227,1958.0,2012-09-22,2n Cycle,Together,0,0,26490.0,Tier 3,0,0,0,0,0,0,0,0,21,52,47,20,45,25,210,6,2,1,5,3,8,92
10992,1967.0,2012-08-29,Graduation,Together,1,1,75702.0,Tier 1,0,0,0,0,0,0,0,0,45,353,28,42,650,30,1148,8,5,6,11,4,22,77
5304,1974.0,2012-10-13,PhD,Single,1,0,30899.0,Tier 3,0,0,0,0,0,0,0,0,0,8,0,0,24,1,33,6,2,0,3,1,5,35
309,1961.0,2012-10-16,PhD,Together,0,1,63342.0,Tier 1,0,0,0,1,0,0,1,0,13,118,21,10,918,21,1101,6,3,3,5,8,11,48
3406,1964.0,2012-10-22,Graduation,Single,0,1,45989.0,Tier 2,0,0,0,0,0,0,0,0,28,87,33,24,138,12,322,3,4,2,7,3,13,97
2661,1964.0,2013-06-04,Graduation,Single,1,1,18701.0,Tier 3,0,0,0,0,0,0,0,0,10,2,4,6,12,10,44,5,4,0,4,2,8,95
3153,1957.0,2013-12-08,PhD,Single,2,1,40737.0,Tier 2,0,0,0,0,0,0,0,0,0,4,0,0,11,2,17,8,1,0,2,1,3,24
10264,1979.0,2012-10-10,Graduation,Divorced,1,0,15287.0,Tier 3,0,0,1,0,0,1,2,0,4,8,2,3,1,13,31,7,2,1,2,1,5,60
1184,1968.0,2013-05-22,PhD,Divorced,0,2,69674.0,Tier 1,0,0,0,0,0,0,0,0,11,215,41,0,554,24,845,5,3,2,10,10,15,46
4200,1970.0,2014-06-17,Master,Married,1,0,44159.0,Tier 2,0,0,0,0,0,0,0,0,24,62,2,13,167,7,275,5,4,1,6,4,11,85
9396,1978.0,2012-11-23,PhD,Married,1,0,37717.0,Tier 3,0,0,0,0,0,0,0,0,4,6,0,1,9,5,25,9,1,0,2,1,3,31
2387,1952.0,2013-02-03,Master,Together,1,1,43776.0,Tier 2,0,0,0,0,0,1,1,0,3,71,2,2,177,20,275,8,6,2,4,5,12,9
6690,1966.0,2013-03-14,Master,Married,1,1,38179.0,Tier 3,0,0,0,0,0,0,0,0,4,22,4,2,38,20,90,7,4,1,3,3,8,30
1225,1963.0,2014-06-26,Graduation,Married,0,0,80124.0,Tier 1,0,0,1,0,0,0,1,0,205,398,84,84,483,241,1495,1,1,7,8,3,16,47
9703,1970.0,2012-10-15,PhD,Married,1,1,38097.0,Tier 3,0,0,1,0,0,1,2,0,0,35,2,1,77,69,184,7,4,2,2,3,8,70
291,1970.0,2013-06-19,Graduation,Married,0,0,72940.0,Tier 1,0,0,0,0,0,0,0,0,162,298,74,149,182,116,981,1,1,3,6,3,10,13
4557,1970.0,2013-10-04,Graduation,Together,1,0,22070.0,Tier 3,0,0,0,0,0,0,0,0,8,19,7,2,10,21,67,6,2,2,2,2,6,11
2379,1953.0,2012-09-22,Graduation,Single,0,0,69267.0,Tier 1,0,0,0,0,0,1,1,0,95,499,44,73,778,146,1635,7,2,4,5,3,11,31
5726,1983.0,2014-03-20,Master,Single,1,0,31788.0,Tier 3,0,0,0,0,0,0,0,1,0,23,7,8,16,6,60,5,3,0,4,3,7,15
3066,1975.0,2014-02-04,PhD,Together,0,1,61905.0,Tier 1,0,0,0,0,0,0,0,0,6,43,0,2,167,13,231,5,2,2,4,4,8,2
6336,1960.0,2014-04-06,Graduation,Married,1,1,29315.0,Tier 3,0,0,0,0,0,0,0,0,8,14,2,7,13,4,48,6,4,0,4,2,8,55
10967,1963.0,2013-02-06,Graduation,Divorced,1,1,33378.0,Tier 3,0,0,0,0,0,0,0,0,3,40,6,7,33,10,99,7,3,0,4,2,7,38
2304,1963.0,2013-09-16,PhD,Together,0,1,66313.0,Tier 1,0,0,0,0,0,0,0,0,10,99,7,22,625,7,770,4,2,3,12,6,17,86
3445,1956.0,2013-01-17,Graduation,Single,0,0,60714.0,Tier 1,0,0,0,0,0,1,1,0,101,224,162,92,216,162,957,5,2,4,10,7,16,56
7828,1981.0,2014-04-30,Master,Together,0,0,77882.0,Tier 1,0,0,0,0,0,0,0,0,188,396,129,22,68,15,818,1,1,3,5,3,9,29
3762,1986.0,2013-04-02,PhD,Single,0,0,69867.0,Tier 1,1,0,0,0,0,1,2,0,33,512,0,130,196,54,925,1,1,5,8,3,14,30
4391,1968.0,2013-04-21,Master,Divorced,0,1,63841.0,Tier 1,0,0,0,0,0,0,0,0,20,100,15,7,635,131,908,6,1,3,9,9,13,64
4669,1981.0,2013-02-11,Basic,Married,1,0,24480.0,Tier 3,0,0,0,0,0,0,0,0,28,9,19,25,4,17,102,7,3,0,4,3,7,46
10144,1976.0,2012-10-25,Graduation,Together,0,1,51369.0,Tier 2,0,0,0,0,0,0,0,0,0,79,7,11,297,182,576,8,2,2,4,8,8,84
8652,1946.0,2012-08-31,Graduation,Together,0,0,37760.0,Tier 3,0,0,0,0,0,0,0,0,150,38,5,12,84,28,317,7,2,1,6,4,9,20
1672,1974.0,2014-03-01,PhD,Together,0,1,65640.0,Tier 1,0,0,0,0,0,0,0,0,20,149,7,15,204,66,461,2,1,1,8,5,10,74
8962,1975.0,2014-04-17,Master,Married,1,1,44319.0,Tier 2,0,0,0,0,0,0,0,0,0,8,0,0,26,3,37,5,2,0,3,2,5,18
9974,1974.0,2013-07-12,Graduation,Married,1,0,30631.0,Tier 3,0,0,0,0,0,0,0,0,4,20,6,5,15,20,70,7,1,1,2,3,4,75
10983,1952.0,2013-01-29,Graduation,Together,0,0,75278.0,Tier 1,0,0,0,0,0,0,0,0,150,230,98,74,304,74,930,3,1,3,13,6,17,17
8148,1956.0,2013-01-08,Master,Together,1,1,50898.0,Tier 2,0,0,0,0,0,0,0,0,55,242,28,114,285,135,859,5,13,2,12,6,27,88
10102,1966.0,2014-05-12,Graduation,Divorced,0,0,79946.0,Tier 1,0,0,0,0,0,0,0,0,166,565,183,141,395,28,1478,3,1,11,5,5,17,19
4697,1949.0,2013-06-13,Master,Divorced,0,0,35416.0,Tier 3,0,0,0,0,0,0,0,0,4,81,3,3,248,51,390,8,3,1,5,7,9,62
9262,1984.0,2013-07-04,2n Cycle,Together,0,0,32414.0,Tier 3,0,0,1,0,0,0,1,0,0,5,6,9,20,12,52,7,1,0,3,1,4,11
7254,1969.0,2013-12-27,Graduation,Together,1,0,38361.0,Tier 3,0,0,0,0,0,0,0,0,20,56,0,8,39,14,137,7,3,1,3,3,7,74
4543,1980.0,2012-10-31,Graduation,Married,0,0,82497.0,Tier 1,0,0,0,0,1,0,1,0,216,573,129,21,777,203,1919,4,1,7,9,2,17,32
4927,1971.0,2014-01-15,Graduation,Together,2,0,16626.0,Tier 3,0,0,0,0,0,0,0,0,21,22,3,1,8,13,68,9,3,0,3,3,6,76
10451,1965.0,2013-03-12,Graduation,Together,1,1,29672.0,Tier 3,0,0,0,0,0,0,0,0,0,3,1,4,9,8,25,6,1,0,3,0,4,6
2926,1952.0,2012-08-23,Master,Together,0,1,55951.0,Tier 2,0,1,0,1,0,0,2,0,0,80,0,13,1241,40,1374,8,3,6,11,3,20,62
2874,1988.0,2013-03-07,2n Cycle,Divorced,1,0,35388.0,Tier 3,0,0,0,0,0,0,0,0,4,7,4,3,6,8,32,7,1,0,3,1,4,20
9738,1986.0,2013-01-13,Master,Together,1,0,42386.0,Tier 2,0,0,0,0,0,0,0,0,0,16,4,4,65,11,100,8,1,0,3,3,4,43
7119,1982.0,2013-01-12,Graduation,Single,0,0,68627.0,Tier 1,0,0,0,0,0,0,0,0,60,263,15,54,395,38,825,1,1,3,6,2,10,45
3924,1965.0,2014-03-17,PhD,Divorced,0,1,57912.0,Tier 2,0,0,0,1,0,0,1,0,0,80,0,0,801,35,916,5,5,3,12,8,20,34
5827,1958.0,2014-04-16,Graduation,Divorced,1,1,35246.0,Tier 3,0,0,0,0,0,0,0,0,2,12,0,2,36,10,62,5,4,1,3,3,8,53
5596,1956.0,2013-10-12,2n Cycle,Together,0,1,58821.0,Tier 2,0,0,0,0,0,0,0,0,19,154,14,0,513,28,728,6,1,2,9,9,12,44
10812,1978.0,2014-03-01,PhD,Married,1,0,46377.0,Tier 2,0,0,0,0,0,0,0,0,4,46,0,3,37,0,90,4,1,1,3,2,5,89
1717,1988.0,2014-04-13,Graduation,Single,1,0,39747.0,Tier 3,0,0,0,0,0,0,0,0,20,93,15,13,80,52,273,8,3,1,4,5,8,43
9491,1984.0,2013-12-27,Graduation,Together,1,0,23976.0,Tier 3,0,0,0,0,0,0,0,0,2,21,1,3,14,25,66,7,3,1,3,3,7,68
9274,1961.0,2013-03-28,Master,Married,0,0,80950.0,Tier 1,1,0,0,0,0,0,1,0,219,112,147,147,525,63,1213,2,1,7,9,6,17,44
6609,1966.0,2012-09-18,Graduation,Divorced,0,0,27038.0,Tier 3,0,0,0,0,0,1,1,0,17,25,26,23,1,15,107,9,1,0,3,3,4,64
6963,1947.0,2014-03-05,Graduation,Single,0,0,77457.0,Tier 1,0,0,0,0,1,0,1,0,15,400,11,45,675,11,1157,1,1,5,10,2,16,85
4440,1964.0,2013-09-10,Master,Married,0,1,64100.0,Tier 1,0,0,0,1,0,0,1,0,0,27,0,0,509,10,546,7,1,3,6,8,10,93
1379,1992.0,2013-04-27,Master,Together,0,0,42670.0,Tier 2,0,0,0,0,0,0,0,0,20,46,2,4,154,15,241,4,1,2,4,4,7,12
10032,1976.0,2014-01-18,Graduation,Divorced,1,0,12571.0,Tier 3,0,0,0,0,0,0,0,0,2,14,5,12,3,17,53,6,4,1,3,3,8,86
2826,1967.0,2013-10-28,Graduation,Married,2,1,22574.0,Tier 3,0,0,0,0,0,0,0,0,2,8,0,0,25,2,37,7,2,0,3,2,5,28
2437,1989.0,2013-06-03,Graduation,Married,0,0,52247.25135379061,Tier 3,1,0,0,1,0,0,2,0,60,461,138,30,861,61,1611,3,1,5,12,6,18,69
6320,1976.0,2013-02-06,Master,Single,0,0,70893.0,Tier 1,0,0,0,0,0,0,0,0,77,561,44,44,768,14,1508,3,1,6,10,6,17,42
3050,1966.0,2013-12-17,Graduation,Married,1,1,54198.0,Tier 2,0,0,0,0,0,0,0,0,3,28,0,2,185,17,235,4,6,1,6,3,13,13
231,1956.0,2014-03-11,Master,Together,1,1,28839.0,Tier 3,0,0,0,0,0,0,0,0,0,7,0,0,24,1,32,5,2,0,3,2,5,86
2392,1972.0,2013-07-29,Graduation,Married,1,1,40321.0,Tier 2,0,0,0,0,0,0,0,0,6,21,4,0,44,27,102,7,2,0,3,3,5,59
9478,1985.0,2012-08-14,Graduation,Single,1,0,66503.0,Tier 1,0,0,0,0,0,0,0,0,65,128,64,3,91,50,401,3,2,3,6,4,11,30
113,1951.0,2013-07-16,Graduation,Married,1,1,30833.0,Tier 3,0,0,0,0,0,0,0,0,3,7,0,1,11,6,28,5,2,0,3,1,5,33
2863,1970.0,2013-08-23,Graduation,Single,1,2,52247.25135379061,Tier 3,1,0,0,1,0,0,2,0,52,172,20,50,738,20,1052,7,6,3,10,2,19,67
1802,1971.0,2013-01-17,Graduation,Married,0,1,64795.0,Tier 1,0,0,0,0,0,0,0,0,38,119,5,29,412,77,680,2,3,3,12,3,18,23
520,1974.0,2013-07-01,Graduation,Married,1,0,34421.0,Tier 3,0,0,0,0,0,0,0,0,6,7,3,2,3,9,30,7,1,0,2,1,3,81
8275,1965.0,2014-02-09,PhD,Divorced,1,1,47025.0,Tier 2,0,0,0,0,0,0,0,0,0,3,0,0,16,1,20,7,1,0,2,1,3,6
9750,1961.0,2013-02-07,PhD,Divorced,0,1,64325.0,Tier 1,0,0,0,0,0,0,0,0,78,353,60,12,731,73,1307,7,5,3,5,10,13,41
2607,1953.0,2013-01-11,Graduation,Single,0,1,40464.0,Tier 2,0,0,0,0,0,0,0,0,7,118,17,23,424,41,630,8,6,2,8,8,16,78
7214,1957.0,2013-07-05,Graduation,Married,0,0,62187.0,Tier 1,0,0,0,0,0,0,0,0,45,275,0,45,792,126,1283,3,1,8,5,4,14,49
5835,1976.0,2013-07-02,PhD,Divorced,1,0,14849.0,Tier 3,0,0,0,0,0,0,0,0,3,28,2,2,21,9,65,8,3,0,4,2,7,39
3896,1984.0,2013-11-07,Graduation,Married,1,0,27255.0,Tier 3,0,0,0,0,0,0,0,0,0,11,1,1,22,2,37,7,1,0,3,1,4,3
10350,1950.0,2013-05-09,PhD,Married,2,1,54432.0,Tier 2,0,0,0,0,0,0,0,0,0,5,0,0,33,0,38,4,1,0,3,1,4,37
7786,1986.0,2013-02-13,PhD,Single,1,0,29999.0,Tier 3,0,0,0,0,0,0,0,0,10,59,7,5,68,11,160,8,4,1,4,3,9,22
2861,1983.0,2013-04-16,Graduation,Single,1,0,24072.0,Tier 3,0,0,0,0,0,0,0,0,3,6,1,0,9,4,23,8,1,0,2,1,3,79
